customer_id,fico_score,fico_rating
2809244,715,1
7134064,536,5
8133799,690,1
4410726,646,3
2104532,597,4
7510670,647,3
6137552,647,3
8765270,679,2
2636273,629,3
5165315,738,1
8511965,654,2
3256758,523,5
2397436,655,2
2676401,590,4
1029254,682,2
7196672,608,4
5563290,706,1
6827785,700,1
4376060,610,4
7292754,619,4
1241557,555,5
2199740,598,4
6987132,637,3
2721675,661,2
7358962,613,4
8664540,703,1
3661978,599,4
4577547,611,4
7511378,627,3
2433564,583,5
2665069,608,4
3466479,626,3
2677634,687,2
3637841,642,3
8152897,724,1
7601333,677,2
2870934,643,3
7577908,600,4
7856235,593,4
2802083,671,2
7836852,521,5
3382864,635,3
2363080,646,3
1556800,634,3
5814719,652,3
6703273,669,2
7943999,679,2
4978506,638,3
8877674,748,1
6533975,640,3
7900219,558,5
6601586,759,1
6272446,503,5
3388620,680,2
8625710,566,5
5866497,525,5
5594062,670,2
1215075,582,5
3455912,691,1
2273657,583,5
7610202,570,5
5302363,682,2
8871720,669,2
7065268,610,4
1728066,564,5
8260392,735,1
1888034,584,5
4337155,633,3
5679177,673,2
3465088,709,1
5873735,572,5
6806824,533,5
4378762,681,2
5538851,593,4
2195011,675,2
5768042,636,3
5496799,532,5
4792021,680,2
1671905,592,4
5518238,653,3
3568598,641,3
8596975,685,2
2466475,533,5
5057842,654,2
7715856,686,2
6025286,636,3
2931152,633,3
4909786,666,2
1426563,511,5
1817524,692,1
7271156,667,2
8993449,610,4
5634203,701,1
6931983,615,4
7711678,683,2
1512689,559,5
8356722,630,3
1019036,664,2
5435613,677,2
2956091,660,2
7667597,684,2
5690961,560,5
3756086,653,3
5945869,617,4
3314053,613,4
6871276,680,2
5270916,692,1
8772603,642,3
1383888,640,3
3513165,643,3
1710641,455,5
3322685,672,2
7180549,582,5
4818365,535,5
3230608,618,4
2269073,690,1
4100556,657,2
4031840,601,4
3681772,624,3
7230654,669,2
2918748,578,5
6431261,661,2
1687837,679,2
5413783,719,1
3339069,663,2
4591916,581,5
3990350,810,1
3191869,644,3
3207300,624,3
7011861,593,4
6647003,664,2
2202294,631,3
2152630,564,5
2920732,614,4
5530937,556,5
1308226,712,1
7624705,630,3
5677332,674,2
7256744,549,5
3391514,654,2
8174327,580,5
3451130,590,4
5763418,738,1
1587240,604,4
3009778,631,3
8927585,657,2
4398790,631,3
5791638,549,5
8869555,652,3
5174100,671,2
7707446,581,5
8698802,672,2
6417526,725,1
4006868,734,1
2519517,487,5
8811513,635,3
6543477,594,4
2571499,625,3
6521649,594,4
5988912,602,4
5354745,624,3
5082702,573,5
8492647,694,1
6263374,535,5
5762234,685,2
2458615,456,5
7464945,624,3
4308199,676,2
1943834,595,4
2369556,646,3
8290079,619,4
1089305,611,4
8670885,661,2
1114902,777,1
2723615,630,3
4265055,626,3
7712483,615,4
1840831,653,3
6409466,645,3
6959582,663,2
4233354,587,5
2373346,600,4
3345416,680,2
4900877,669,2
8535742,684,2
5994521,597,4
5072462,612,4
2760917,552,5
2554822,647,3
8644522,656,2
7530508,542,5
1799861,728,1
2432468,644,3
4362545,669,2
1404052,576,5
1137246,586,5
2786289,746,1
1386154,494,5
4779387,563,5
6596040,597,4
7079718,662,2
3469901,656,2
2939003,716,1
8422382,627,3
7818331,739,1
5397639,697,1
4642463,699,1
1110356,634,3
8395869,519,5
6181766,702,1
8279657,707,1
5621610,752,1
1062689,586,5
5023473,581,5
1928095,654,2
1242932,725,1
7953061,649,3
8300060,480,5
2695087,607,4
4122310,657,2
2528718,586,5
1439990,787,1
3184184,650,3
5151295,621,4
8322972,728,1
3286476,641,3
4402831,619,4
7649167,692,1
3642035,709,1
7854821,569,5
7037268,720,1
2350914,714,1
5858257,673,2
5004871,650,3
2335198,593,4
2044095,667,2
4760095,643,3
1469395,576,5
5625529,727,1
6560741,632,3
3310059,772,1
6872414,591,4
1666154,475,5
5947895,672,2
6424594,562,5
4975743,575,5
7146043,589,4
7253609,613,4
7076237,685,2
5415691,685,2
7976577,673,2
6201590,581,5
3291461,607,4
6470207,543,5
2897071,502,5
4804429,590,4
8970442,628,3
3060237,636,3
8273331,702,1
5515677,698,1
7646520,654,2
8491975,667,2
5190985,550,5
7263815,615,4
1268567,576,5
1210470,709,1
3264577,614,4
3741158,588,4
2226940,673,2
1541353,565,5
1885861,677,2
5021392,645,3
4602080,609,4
1852762,613,4
1318015,752,1
4953208,623,4
2008440,722,1
6426418,592,4
7951943,485,5
8859945,594,4
2610823,579,5
7922345,647,3
7568207,441,5
1121808,568,5
7545087,669,2
1315393,674,2
7418162,702,1
8593544,700,1
7779603,628,3
5637880,647,3
3602930,629,3
5537445,613,4
1285364,651,3
3294552,561,5
6692910,604,4
1466150,669,2
2059666,595,4
7433970,569,5
8554724,741,1
7736889,658,2
1460943,599,4
4498100,637,3
6072523,664,2
8535318,615,4
7736107,736,1
6745547,666,2
8054487,585,5
6002919,660,2
5421094,580,5
1556239,712,1
8979445,617,4
3081241,629,3
3929157,624,3
7364314,511,5
6462232,573,5
4983498,715,1
2642819,598,4
7017248,560,5
7782243,700,1
2772699,633,3
1119700,784,1
5424252,605,4
6665484,569,5
8753232,650,3
4050477,657,2
8049680,648,3
7097110,648,3
1975554,634,3
4852626,636,3
3821561,675,2
5387202,698,1
5644865,640,3
7950830,608,4
3286265,529,5
6192570,550,5
7901970,514,5
1335301,585,5
1935006,543,5
3114612,693,1
4933639,656,2
7720314,590,4
6561948,523,5
7131504,724,1
3437185,680,2
6469155,639,3
2701994,764,1
2135208,718,1
6728060,650,3
7924293,641,3
1676256,655,2
8019343,615,4
8056935,563,5
4770272,701,1
5365581,720,1
3962879,684,2
4618083,550,5
4240055,657,2
2233970,653,3
3055507,585,5
2211556,648,3
7951591,653,3
2413082,696,1
7727085,521,5
2667590,611,4
1601750,669,2
3383118,606,4
3236037,593,4
2989972,656,2
6706534,666,2
4203740,620,4
4715365,645,3
6595011,586,5
1380574,665,2
6394895,692,1
4564038,600,4
2701848,751,1
3709880,651,3
1168989,659,2
8021998,590,4
1544991,526,5
5272978,656,2
4159601,641,3
4649629,620,4
5571140,681,2
5968406,673,2
2227581,731,1
2833642,567,5
8132879,682,2
4552604,604,4
8548691,590,4
4404808,733,1
3898868,606,4
8024805,646,3
1265643,604,4
8375322,685,2
7828768,609,4
6031320,726,1
8254381,702,1
3205415,721,1
1855772,558,5
2016630,600,4
1560328,737,1
6098617,619,4
8999218,639,3
5573736,748,1
5974066,692,1
4559870,500,5
7221232,644,3
8100221,590,4
6249665,668,2
2403624,559,5
8108097,620,4
7343548,479,5
2876770,633,3
4057533,692,1
1433980,721,1
4190772,558,5
6817323,575,5
2725483,600,4
3310616,608,4
4432105,700,1
2047550,586,5
1848385,683,2
6514637,625,3
3253413,664,2
4424627,719,1
6027561,574,5
2873120,575,5
3198412,566,5
6429881,613,4
8813939,686,2
6762247,663,2
4273780,618,4
7277948,666,2
1993380,711,1
7713751,737,1
4588800,691,1
2688037,591,4
5146148,542,5
1320490,611,4
2900271,602,4
6483631,597,4
2573970,685,2
2372772,508,5
7077965,598,4
3821768,573,5
3806652,579,5
5157409,603,4
3100929,619,4
1793964,573,5
3303160,512,5
4422116,627,3
2422850,543,5
6083893,524,5
5191154,672,2
7922137,630,3
7760182,672,2
4213878,645,3
7451648,654,2
4516159,537,5
5927510,683,2
8569630,620,4
6157007,643,3
4574421,677,2
2621666,683,2
2129552,669,2
7413096,530,5
3227595,633,3
1169633,670,2
1197305,660,2
5214287,686,2
5688422,620,4
1481118,596,4
8311552,622,4
4309093,603,4
8875686,716,1
4015346,647,3
5465354,575,5
1605562,709,1
3265853,670,2
8152812,723,1
7117766,639,3
1794697,653,3
3365069,655,2
8323634,581,5
8021861,546,5
3517462,672,2
4687990,662,2
7628552,673,2
6502293,634,3
4284439,585,5
3656898,600,4
6338585,658,2
7581099,549,5
4083923,585,5
2427947,633,3
1631121,586,5
4975362,683,2
8503826,715,1
6560818,700,1
8963340,665,2
6234743,720,1
4328152,580,5
5659166,713,1
2677939,659,2
5287142,588,4
2238103,624,3
1612849,669,2
6483342,708,1
1383616,598,4
6656303,652,3
4810830,602,4
7200109,635,3
6038533,661,2
7123289,476,5
1892869,650,3
7136770,638,3
1994611,623,4
3660430,623,4
6467926,600,4
1082310,718,1
4932714,612,4
6757087,555,5
4416812,637,3
2072442,631,3
1452089,621,4
6229068,649,3
3511419,709,1
2344255,634,3
1806610,502,5
3441179,732,1
1993510,700,1
7732362,734,1
2461569,613,4
5343580,612,4
1394204,556,5
1712088,544,5
3108098,778,1
8393264,736,1
2889936,546,5
5362951,591,4
8475224,600,4
5071201,586,5
7716639,498,5
5574838,554,5
8454952,589,4
8783597,607,4
1702866,584,5
4642780,605,4
4194676,556,5
4397688,594,4
4368907,572,5
2089536,579,5
8185586,627,3
5089240,646,3
7507296,681,2
3158048,613,4
5010940,641,3
4989790,643,3
2367577,606,4
8198159,704,1
4895929,570,5
5314888,565,5
5521320,641,3
2477832,729,1
1240071,722,1
1917364,670,2
5688081,628,3
5931667,546,5
5082517,661,2
1630474,707,1
1248556,644,3
4142909,687,2
2547267,639,3
3076840,654,2
3817241,672,2
4650623,577,5
2719712,614,4
6909193,598,4
1031820,603,4
7234052,568,5
6660364,619,4
1675151,694,1
1212015,610,4
7984954,610,4
8830400,694,1
6216753,715,1
3551031,653,3
2107801,729,1
2966643,729,1
7881501,652,3
5450669,675,2
4834812,600,4
3599872,688,2
2838174,652,3
8651052,705,1
4332266,653,3
2251375,501,5
7715129,586,5
7096573,612,4
4597524,625,3
7574066,528,5
2011739,659,2
5464701,589,4
4760251,566,5
4565324,608,4
5024084,668,2
7882340,602,4
1058057,718,1
6108670,610,4
1415081,610,4
4191777,645,3
4619036,624,3
8412270,575,5
2002098,623,4
4202352,637,3
7557552,485,5
1215670,607,4
8370242,597,4
7489670,644,3
1083888,549,5
4335142,660,2
2355470,585,5
1903592,640,3
4320034,614,4
5331130,749,1
8381516,643,3
7803688,741,1
3313898,720,1
5704502,695,1
4111808,638,3
5627646,742,1
5235387,594,4
6278424,624,3
2590730,632,3
3885623,641,3
4800423,669,2
6108655,657,2
1751754,655,2
2792908,713,1
2499116,713,1
7855141,671,2
7883632,741,1
8097365,714,1
3187487,621,4
6992580,656,2
3999217,577,5
1656393,587,5
4852245,583,5
1487896,682,2
2924534,555,5
4315219,570,5
3380246,652,3
4105583,614,4
3590082,711,1
8170825,581,5
8763173,712,1
2367639,656,2
3790099,645,3
5186328,740,1
7592741,640,3
8852399,757,1
2363986,633,3
6479986,697,1
3677374,676,2
2994148,582,5
4355794,654,2
3289292,557,5
4140781,563,5
3823781,628,3
2124585,617,4
2184692,490,5
1035894,633,3
4917761,719,1
8768968,774,1
3075091,650,3
5304840,659,2
5909898,730,1
6481166,543,5
6885444,711,1
2069181,639,3
3897249,726,1
5914019,586,5
4914658,616,4
7521864,719,1
5604298,639,3
6616802,681,2
5716417,620,4
4267387,823,1
7348546,640,3
2044720,685,2
6612188,595,4
3673558,641,3
6459962,600,4
2597737,714,1
7486869,511,5
2879185,646,3
1887522,591,4
2000822,505,5
5248959,686,2
1784136,751,1
6707553,770,1
3245523,617,4
1712367,601,4
3073528,483,5
6475563,757,1
3235037,633,3
5898134,635,3
4430858,663,2
7548474,596,4
4848255,622,4
1818981,603,4
5487065,644,3
6477000,692,1
2311347,548,5
7683186,635,3
6277567,528,5
1327100,691,1
4067521,592,4
7027688,632,3
1458727,626,3
4793502,633,3
6395620,704,1
7292457,602,4
4390147,661,2
4538433,626,3
3022783,619,4
8282735,644,3
5481624,634,3
2177983,519,5
5007975,791,1
4463530,642,3
4727186,664,2
2444215,656,2
5130183,710,1
2110934,675,2
2059425,626,3
6507892,650,3
2794679,576,5
7745906,649,3
1139901,650,3
2897620,508,5
5444033,508,5
5152663,702,1
7016344,659,2
4332731,630,3
8591148,696,1
6931442,665,2
2443745,679,2
3316265,562,5
6588663,637,3
2172002,496,5
4325422,549,5
1306908,601,4
2316552,656,2
6174214,609,4
1097217,643,3
5336003,582,5
2673340,645,3
3597227,597,4
6892868,661,2
8790408,584,5
4869892,665,2
2106773,677,2
2231841,547,5
8551144,521,5
4309683,628,3
5890699,609,4
5875360,612,4
5580629,666,2
8537526,691,1
2391545,678,2
7478971,626,3
4265972,586,5
6662511,599,4
5922814,654,2
8374304,547,5
5085079,648,3
8593088,574,5
1242576,634,3
7284817,659,2
2189899,747,1
7261388,683,2
1302539,702,1
6219411,769,1
7896625,595,4
6690731,669,2
6038511,663,2
6668855,483,5
6426854,664,2
5953598,533,5
7248961,622,4
3733450,619,4
8598145,574,5
2828009,624,3
4643689,646,3
7638364,575,5
3616708,662,2
5034668,536,5
3748936,642,3
4514302,618,4
7012123,613,4
6631538,690,1
6685315,664,2
4062623,714,1
6547370,646,3
7600657,644,3
6950739,678,2
3883491,485,5
6603458,779,1
5999099,584,5
8909898,697,1
7294322,598,4
1164972,751,1
8637170,641,3
2500402,646,3
2773552,625,3
6038948,635,3
6474581,616,4
5634152,621,4
7159636,764,1
3898892,660,2
3450064,612,4
7674296,664,2
4390726,674,2
6689491,604,4
2606271,685,2
4011189,701,1
5477003,610,4
4631294,630,3
2670139,741,1
8460077,582,5
4147671,664,2
3992019,579,5
1528983,804,1
8354344,512,5
3054841,592,4
8092374,603,4
5365527,691,1
8883238,663,2
2963743,681,2
3675716,697,1
2942358,577,5
4646524,683,2
3885394,639,3
1760261,609,4
6089555,629,3
7062954,665,2
5966805,718,1
1591671,685,2
4888458,678,2
1923323,660,2
7755383,708,1
1583340,683,2
1050480,680,2
1488285,565,5
3606629,650,3
3429663,629,3
4301999,638,3
2476130,540,5
7539527,601,4
3995769,629,3
3027052,549,5
7600899,622,4
2670609,593,4
2262665,579,5
1491099,551,5
5050499,619,4
6304637,710,1
1774635,613,4
8594660,585,5
6154079,747,1
7397959,626,3
4044013,673,2
5763357,611,4
5927005,698,1
1633112,664,2
6234384,562,5
8448984,639,3
8514011,715,1
5332608,603,4
1281020,607,4
3997181,706,1
6502199,646,3
6795443,501,5
7901274,690,1
3501712,615,4
8534617,663,2
8005653,672,2
1816937,643,3
8309712,687,2
1836658,639,3
8631002,667,2
3592226,705,1
4602725,515,5
3997776,605,4
3436839,628,3
3996748,715,1
5648267,650,3
1543262,734,1
8258618,619,4
4314792,662,2
5863473,690,1
8111899,644,3
5838862,799,1
2762046,616,4
4555734,574,5
6925109,714,1
2155659,676,2
5399593,628,3
1199373,607,4
4930162,632,3
2131658,639,3
6972424,560,5
6905818,580,5
6981822,706,1
6571536,713,1
6706987,620,4
4282770,618,4
1267580,634,3
3927659,641,3
1268835,617,4
7805555,651,3
7027193,733,1
6599347,609,4
7431069,655,2
3970410,528,5
4137062,541,5
3401130,621,4
7024288,538,5
1097302,552,5
7590477,668,2
1980939,651,3
4681747,643,3
1671764,569,5
4675908,580,5
8638903,709,1
3679461,613,4
7496317,686,2
3137696,667,2
7777193,686,2
8906838,641,3
7696760,601,4
5343689,583,5
5314175,567,5
3155020,654,2
4660514,610,4
5760336,616,4
6971407,584,5
4743323,540,5
1848302,621,4
1008574,561,5
5113138,785,1
8696674,597,4
1967026,661,2
6643329,578,5
4502951,619,4
2807117,666,2
6904287,527,5
8888737,567,5
2061755,580,5
7653743,673,2
4833331,670,2
2093621,632,3
4328471,667,2
6240519,729,1
1868754,592,4
8905699,662,2
3189108,586,5
1588052,608,4
8273886,682,2
5331543,743,1
5341673,602,4
1613908,718,1
1205410,617,4
7094780,662,2
8455035,587,5
7360838,717,1
3845963,610,4
5498134,715,1
4719470,769,1
3663809,655,2
7079811,719,1
7290281,707,1
6485787,603,4
7585589,614,4
1699451,629,3
1467403,652,3
1718505,689,1
8034645,628,3
6177085,547,5
5088122,605,4
5501079,718,1
1490697,668,2
3958975,647,3
6550007,625,3
7693838,642,3
6528342,585,5
2363823,599,4
5709820,590,4
7902388,673,2
7221998,588,4
7297275,657,2
2017832,746,1
1999086,671,2
7857994,668,2
1268927,674,2
5120307,650,3
6233302,585,5
5221951,655,2
1768343,605,4
5216193,580,5
6201076,619,4
1682683,649,3
3286890,598,4
7237328,615,4
5084693,600,4
4402543,631,3
1086984,608,4
4585484,563,5
2433468,677,2
6872267,649,3
7437152,575,5
8619236,645,3
5439915,619,4
4711249,663,2
3343308,652,3
5522422,650,3
2766610,548,5
1789517,486,5
7661588,677,2
2815561,747,1
2726254,571,5
5542791,655,2
6188839,596,4
7790604,669,2
7348803,624,3
6971729,674,2
6156746,637,3
1889971,558,5
5910115,743,1
1035238,547,5
4147793,572,5
5895962,571,5
2917216,659,2
7462663,629,3
4034872,665,2
4384871,489,5
3561982,810,1
1235265,658,2
1868022,645,3
1917584,625,3
5943977,698,1
3619615,588,4
6123409,651,3
5813679,583,5
7804527,673,2
6194582,706,1
8880059,533,5
2875314,653,3
1027092,785,1
1230858,600,4
4891081,709,1
4115590,631,3
7524057,665,2
1127476,693,1
3496564,607,4
6423394,602,4
2549616,701,1
5241297,480,5
7043122,609,4
6318312,681,2
2499748,658,2
2741659,757,1
7975373,607,4
4956369,683,2
2842157,598,4
5512977,636,3
4723729,606,4
8014125,593,4
7904284,570,5
5367326,450,5
1351399,654,2
4799201,666,2
2506588,676,2
2932215,637,3
2803644,623,4
2152261,545,5
8384861,715,1
7356184,661,2
6010160,613,4
1813676,663,2
4566845,652,3
1408263,570,5
4014283,696,1
3477309,594,4
6724798,696,1
7374222,666,2
2737677,703,1
6037767,747,1
7782134,580,5
5552487,590,4
1367038,588,4
3795141,581,5
1864772,725,1
6205674,692,1
3837854,590,4
4443357,640,3
4499061,729,1
7136163,612,4
4979590,546,5
7642455,559,5
4114229,592,4
3231416,653,3
1880175,575,5
5923446,593,4
4254709,641,3
1915006,623,4
7869923,668,2
4083592,751,1
1671394,562,5
8488523,719,1
6981458,584,5
8809694,643,3
7487723,689,1
8160130,572,5
4372666,570,5
5370707,647,3
8111365,686,2
8987494,768,1
2580679,606,4
2331027,668,2
6212504,671,2
5771517,702,1
4716769,667,2
4406005,631,3
5780411,477,5
8203248,800,1
5997011,780,1
3834133,606,4
2031627,718,1
2776348,654,2
4941795,603,4
4513208,611,4
4236849,631,3
5659784,666,2
8096902,554,5
6068867,666,2
2451750,595,4
5558709,688,2
1956589,624,3
1401326,686,2
7399286,615,4
4260776,543,5
1810476,630,3
7497540,588,4
4142799,655,2
7123134,646,3
5081104,602,4
5739383,614,4
8196186,682,2
3540121,672,2
1619205,685,2
2033978,522,5
4435910,649,3
5799833,657,2
4762775,579,5
3075893,554,5
2603086,737,1
4042318,555,5
5776223,623,4
5801062,556,5
4259526,660,2
4809605,695,1
2444171,634,3
6521436,636,3
1578893,557,5
3425480,611,4
8469937,626,3
3690629,631,3
5558039,555,5
5122836,651,3
5828689,651,3
4684138,608,4
5820894,526,5
6684293,717,1
7286300,637,3
7496923,656,2
5073212,529,5
8663034,682,2
3793909,634,3
3973076,661,2
5253875,631,3
7877253,711,1
1880233,654,2
7025197,625,3
6206954,703,1
1466436,614,4
5995386,603,4
3192705,726,1
2997808,735,1
5564351,673,2
7144360,699,1
5538756,583,5
7878347,561,5
5918921,674,2
3814636,646,3
1083857,652,3
7497765,618,4
6691884,578,5
1166157,579,5
3028778,657,2
7435981,731,1
8373438,666,2
5177462,631,3
3066958,655,2
7315017,691,1
5611743,553,5
4683183,614,4
6365115,732,1
7772872,724,1
7288631,637,3
1723435,718,1
7902815,547,5
5519017,492,5
7505323,590,4
7253786,643,3
5949183,524,5
5944048,704,1
3143710,688,2
5274787,544,5
6970003,602,4
5000344,616,4
7200052,641,3
4249472,610,4
1191998,613,4
2276568,678,2
3099315,791,1
5304798,566,5
1132992,686,2
8258297,635,3
6102085,587,5
8518164,598,4
5421361,679,2
2547278,619,4
8650409,686,2
2311900,665,2
3857691,733,1
2396492,621,4
6498902,692,1
5816903,654,2
2583690,646,3
4937812,624,3
2849432,576,5
1604844,509,5
6902578,678,2
4177489,653,3
7526796,683,2
1434948,675,2
3186960,673,2
6149141,591,4
8429003,646,3
2722601,680,2
1680239,635,3
5571069,599,4
6702734,552,5
3220109,589,4
6157630,563,5
4386571,586,5
5019929,578,5
7150836,638,3
6870860,591,4
7375414,628,3
3999935,624,3
2713140,831,1
8714327,616,4
1826280,774,1
2920306,570,5
1621438,623,4
2399682,532,5
7772428,694,1
6589111,584,5
5072530,674,2
2165786,542,5
3261062,642,3
8010489,581,5
3826368,600,4
8698157,553,5
8703496,625,3
1289589,620,4
4420865,608,4
3874397,725,1
7591315,541,5
7953513,693,1
7092742,638,3
8123556,481,5
5978433,660,2
7969888,660,2
6515933,514,5
2337962,632,3
8541485,724,1
7402593,606,4
1610995,605,4
3654981,722,1
4519090,567,5
8571064,610,4
7004515,677,2
8306315,509,5
5023466,634,3
5366858,500,5
8217885,611,4
3834917,476,5
5980828,627,3
4270448,771,1
1120866,669,2
7878654,728,1
6737085,543,5
2510515,707,1
7581008,599,4
5651486,619,4
4512115,609,4
3118157,575,5
4708539,622,4
5632788,641,3
3380541,621,4
2600509,612,4
4267728,574,5
7236070,626,3
4506792,561,5
1561297,577,5
7663782,602,4
3930665,634,3
2567454,596,4
1360766,728,1
8257500,609,4
1805436,617,4
3350787,528,5
5996875,635,3
5609963,602,4
3696825,574,5
1784636,705,1
6236083,592,4
2936295,638,3
8516376,687,2
2334002,662,2
2399177,576,5
3940986,613,4
2997942,555,5
8493982,462,5
8408315,688,2
3695135,670,2
8829400,555,5
3717616,607,4
8005852,719,1
3391714,520,5
1452261,637,3
7701009,665,2
1952508,638,3
4346618,707,1
1836049,714,1
7979361,585,5
8228041,655,2
2422540,713,1
7212573,586,5
5037167,728,1
3007755,651,3
7170158,671,2
1669957,681,2
7890229,608,4
4452206,610,4
8624257,648,3
3681901,636,3
3131295,655,2
1023366,521,5
4038884,651,3
1587329,677,2
2130178,644,3
3928959,633,3
7649118,596,4
4520388,669,2
2668589,605,4
8894073,672,2
2811521,640,3
6706295,738,1
1190626,688,2
1510079,645,3
8033302,593,4
8924781,608,4
2833657,664,2
1228627,587,5
7578587,571,5
5249773,587,5
2324728,755,1
2650750,616,4
6302336,572,5
5970325,597,4
5067523,707,1
8325486,680,2
5932695,695,1
1816878,621,4
6008982,679,2
3927839,596,4
5927623,635,3
7408041,603,4
6631761,634,3
3188112,688,2
6541427,729,1
7338332,641,3
4308212,687,2
3955016,551,5
3109413,625,3
8346683,634,3
5669177,626,3
7910561,760,1
2043783,617,4
2986955,737,1
2750322,633,3
8221874,679,2
4484299,656,2
1877308,725,1
6821672,716,1
2525953,579,5
8925187,659,2
5147262,574,5
5668985,540,5
3875520,627,3
8103727,584,5
4274751,536,5
1800503,578,5
6657183,634,3
5024771,633,3
5890803,684,2
7876045,670,2
1984255,537,5
6160216,620,4
5900435,642,3
2118334,604,4
5682227,673,2
4311892,575,5
6084024,712,1
4374678,652,3
7463941,675,2
1120647,682,2
8330691,613,4
1671899,465,5
5501202,628,3
7128957,594,4
6106831,699,1
7285213,617,4
8903789,636,3
2195351,732,1
7009400,680,2
5171615,571,5
4071005,598,4
4642293,653,3
1585880,634,3
8051165,550,5
1414463,756,1
7709022,615,4
5766712,634,3
6293585,595,4
1457300,774,1
5864084,610,4
2813714,637,3
2015765,777,1
8123406,688,2
1849348,613,4
5206911,669,2
2573447,713,1
6321082,757,1
6432422,599,4
3631493,546,5
5182247,611,4
3407937,694,1
5775083,518,5
7460379,651,3
5485453,639,3
8624700,667,2
4697906,654,2
7391881,553,5
4710368,658,2
7849721,639,3
4795397,599,4
4269776,671,2
6417684,674,2
7128700,512,5
5672549,620,4
8297629,566,5
7607879,562,5
6644152,668,2
2486048,588,4
4046170,656,2
8883563,565,5
4891996,663,2
7521747,562,5
5965012,663,2
3335207,702,1
6006047,653,3
8226449,588,4
1854480,634,3
1602627,645,3
5987421,497,5
5372449,630,3
8047168,614,4
1469587,721,1
6322215,664,2
2835519,626,3
4719908,598,4
2046585,557,5
4146554,703,1
2823179,677,2
6803436,698,1
7006520,612,4
1305864,775,1
3804333,622,4
1009423,649,3
4631796,649,3
6465413,671,2
5811429,669,2
4365687,520,5
4933367,575,5
1496272,653,3
2596770,564,5
2023789,545,5
3883451,506,5
1423645,648,3
3148715,593,4
4426401,599,4
1456239,660,2
1935368,731,1
7058083,711,1
4577298,713,1
8036365,543,5
5303695,632,3
8738758,667,2
6912815,569,5
6737271,696,1
2337144,566,5
7231353,678,2
8805244,667,2
5105981,569,5
4292735,675,2
4652118,675,2
5543925,594,4
6071496,618,4
1596936,625,3
7210676,721,1
8997104,607,4
7711247,627,3
5938329,585,5
5332663,614,4
7296230,696,1
3181777,625,3
7073171,666,2
8489944,685,2
2220201,570,5
4247200,601,4
2592125,688,2
5287005,644,3
1597158,706,1
5902640,678,2
1020566,609,4
5974419,577,5
7287579,698,1
8274243,640,3
7279638,626,3
6009526,640,3
5224293,660,2
6670164,574,5
4587408,733,1
3356900,512,5
2399090,599,4
4707356,710,1
4817909,797,1
2061356,613,4
7154261,725,1
4690431,645,3
1996374,595,4
4104140,787,1
8273922,674,2
3819795,643,3
2318132,634,3
3320095,628,3
1016446,560,5
5273335,565,5
8192502,725,1
2883318,677,2
3384479,684,2
3863876,586,5
4703613,648,3
2918676,543,5
2147939,573,5
5040234,589,4
3372014,587,5
6391876,618,4
2993190,743,1
6349914,748,1
8612573,507,5
4908959,586,5
1204565,675,2
3588358,635,3
7736582,624,3
3395155,558,5
6359870,648,3
3254155,707,1
8386922,626,3
4670325,487,5
8360584,674,2
7079949,760,1
1372877,636,3
1934140,546,5
3327489,590,4
6269334,687,2
4423530,575,5
6706010,699,1
1229882,633,3
5135493,556,5
6517338,693,1
8022421,661,2
8634354,674,2
7593188,658,2
4014438,669,2
3658138,661,2
8359658,636,3
5465819,653,3
5916116,669,2
8425806,643,3
3157861,604,4
7608207,728,1
7868020,618,4
4376030,558,5
1763841,635,3
2392565,547,5
8051976,647,3
8242851,645,3
5701736,593,4
1685466,728,1
4002638,635,3
3995536,658,2
4839006,654,2
7179007,620,4
8306281,708,1
3458353,558,5
3070644,680,2
5293414,620,4
5349596,620,4
6316642,646,3
4991349,673,2
2459303,686,2
2957548,595,4
5121090,690,1
5788007,647,3
1139561,679,2
8299254,690,1
6393553,674,2
6225149,653,3
2911593,689,1
2497419,592,4
1283931,699,1
4188500,581,5
6873668,665,2
8741305,661,2
3939867,568,5
4667775,543,5
8518068,692,1
7199655,694,1
6199957,690,1
4028459,577,5
4870082,604,4
3323417,659,2
8272274,686,2
2367464,613,4
2559075,699,1
8934932,715,1
4236898,732,1
5661002,624,3
1742416,581,5
1919447,667,2
8221601,602,4
3722426,575,5
7085404,699,1
1939722,473,5
8063657,765,1
5820725,652,3
6301753,635,3
4729526,650,3
6962872,588,4
4439030,639,3
7551360,599,4
7343205,568,5
4054508,635,3
6947453,634,3
1061626,652,3
8153339,692,1
1343332,698,1
2133603,641,3
2007665,532,5
7205591,641,3
1885241,573,5
3464184,603,4
1863313,622,4
5510558,705,1
8784730,629,3
7469268,630,3
2516679,571,5
5497317,681,2
5627894,597,4
6544829,578,5
5759810,710,1
6377068,597,4
8849931,691,1
8274139,663,2
2223987,595,4
2350385,558,5
6371844,685,2
2645429,621,4
6073195,651,3
5405462,549,5
7236261,564,5
2184256,702,1
3493868,636,3
6805299,565,5
1303271,604,4
8309256,638,3
4339852,600,4
6249734,683,2
3386790,615,4
4357116,585,5
3997988,603,4
1692419,601,4
2560167,640,3
3114861,667,2
1047961,646,3
4112381,612,4
6546682,697,1
5092203,645,3
1601180,717,1
3625648,574,5
4104978,617,4
6800745,690,1
7726218,626,3
4824867,600,4
6409503,610,4
6712328,561,5
3867345,622,4
4493311,673,2
3736693,673,2
8256894,691,1
